r,q,KL
0.8854613887004762,0.17340274022894858,0.036518857033148874
0.10809386583834196,0.7690697063241299,0.02017225698575098
0.680504708567298,0.38564899221738175,0.06045814755878069
0.7034009309281457,0.8235079742776445,0.12288656652088045
0.13380417448910426,0.9441999614382361,0.030247870699511282
0.9822501180929444,0.2100748930090834,0.04847796088879458
0.9479059298731269,0.6631780928648087,0.13256803132510464
0.38337404070334025,0.562265662780428,0.05026672865265743
0.7366718896336675,0.15006226330533612,0.026636454746233246
0.9063961908617431,0.4326307908047872,0.08735620981701321
0.13011029125940457,0.6692972985745201,0.021105270361717294
0.7762403955472589,0.42278467327012775,0.0742506863318742
0.8038826633835691,0.6331843992741162,0.10991452044006574
0.1910938894569294,0.9674359524936768,0.043490271749932405
0.0779524440767158,0.6830648223096253,0.013044459640112745
0.4885822604131198,0.39162483308002616,0.0449663858084129
0.9092583945292366,0.1872525697200981,0.04030406619288533
0.036764631464351674,0.29182740316206723,0.0026651426499090334
0.8917944898648168,0.3013162515084041,0.061839200936479155
0.44850148639155923,0.5998436159375025,0.06182230419500028
0.9514447624191488,0.629514849064741,0.1271788394749344
0.3886828182851427,0.18213052102307392,0.017254684779068184
0.7133304538329768,0.7805982323565067,0.11875754131140524
0.8277442801793639,0.8968086787345559,0.15183694471071196
0.755374349708027,0.7045879546759028,0.11425936430025616
1.000040601975408,0.08013843190247738,0.01966352980821759
0.7986432109097829,0.8056675785340206,0.13455927956969366
0.63564665637501,0.8960113086608171,0.12105259219307732
0.7357993006528593,0.47378688679641723,0.07844634727387716
0.9008146889104753,0.11715694941545259,0.025469285051415876
0.07474047016983551,0.07880772165597404,0.0014654078008977376
0.5492560681106882,0.9827875382541295,0.11549376960469138
0.99818210454337,0.06445594702461765,0.015761531597875068
0.5707057049761473,0.48948325017987077,0.06401862638654748
0.0374851873402618,0.4090067350838403,0.00380231416411371
0.2936672237842277,0.7651031831615323,0.052268042772291336
0.9960757016898055,0.07251445258539457,0.017641432315458876
0.4055811231641452,0.7121600700271655,0.0659975385471827
0.6204968613636497,0.4099256071864978,0.05872797571670758
0.5835268048963349,0.9429537746552827,0.1175248301094255
0.9706072204694908,0.03094913630412066,0.007425839664228967
0.6119978799573838,0.8029399687936357,0.10649044603382028
0.6826555589734953,0.60204862526199,0.09092231746208296
0.9944978942666298,0.041126231596934404,0.010074562045196028
0.2196729606426109,0.33239941197129846,0.017780491682707473
0.8805812169507221,0.3782726447389111,0.07531233379373199
0.9616277549926273,0.17604532780888033,0.04011539615667755
0.19792703815172946,0.7668265518946733,0.036068047628457695
0.0003369254820549213,0.9168382333656578,7.699096256171911e-05
0.4355397410319671,0.3538217142449822,0.0366120742205365
0.42187023294017945,0.7857072386313312,0.07483454269301197
0.013514342019231898,0.14671926792360157,0.0004938768878808595
0.30375754014563505,0.541728557015512,0.038964236372200166
0.9895034914174731,0.5968611609315305,0.1282065182697113
0.8175084464163315,0.7899008474120255,0.13499303188535822
0.32874599472259364,0.27863227515997396,0.022181956545384452
0.41038443807396596,0.41363351134707455,0.04013807166881755
0.9248224681427893,0.21597574468331787,0.046889549311850645
0.9560946480972918,0.3834579722201624,0.0823454746678575
0.8741301121994598,0.4158138811192861,0.08150670397200428
0.9587589664663038,0.30750120362605504,0.06747819182786338
0.45064273643265823,0.3543523503569125,0.037875312169083956
0.7827754129636927,0.7436268872105487,0.12342793699399456
0.845094793181851,0.33030358778048663,0.06402859525172429
0.4155682214654934,0.5470847142949687,0.05284642473487743
0.7605252090224542,0.12259351732088371,0.02258666043269345
0.921262862623817,0.42547239625406597,0.08734614345701865
0.45460269339605996,0.8502387156255935,0.0859956417204285
0.9757463289710196,0.248260028619482,0.056303503339382444
0.5961459649770496,0.7139643954380468,0.09375982356417333
0.8726831668552124,0.7100737614338223,0.13044770758329574
0.4019871474220836,0.8687164763985304,0.07847376729155718
0.8472790980460325,0.23379735399923604,0.046503439658774
0.3941860911772377,0.9260474455537887,0.08165401497490075
0.8059261951559803,0.11394238821447374,0.022255518162580628
0.7580987260741764,0.43259718039510664,0.07420063140422542
0.6817425670857531,0.9341463207493012,0.13325977785292828
0.8414000396364926,0.41522193064071156,0.0786138678152685
0.8333205345195156,0.34914780471761947,0.066520188679474
0.6957044966665663,0.06385375314369202,0.010927929956772385
0.21814293143247557,0.4546661659115581,0.023951152152851266
0.8591360655974802,0.3014532795996775,0.05975073503137506
0.9340849842917239,0.38907675329060176,0.0816142179135712
0.316033749898823,0.5402978193333678,0.04034404777157617
0.2870815892459331,0.6835896920722179,0.046025106008736404
0.7966908404723878,0.6247523771782292,0.1077506665544272
0.5403533178545086,0.7427044538885718,0.08900087914640835
0.8027512732961329,0.5129704552295318,0.09117215728676345
0.18683124737546872,0.2449646010687965,0.011240974538166448
0.25292401833920003,0.8242415960974115,0.04871477823991396
0.5109396929727864,0.21376296337509545,0.02631667850249068
0.2214314398239594,0.7414670522347097,0.03887008488216039
0.8674612057769375,0.6299402045896809,0.11707666812642034
0.9206207770994174,0.9274072585251667,0.17109722305528927
0.6192756747826695,0.2319081886064187,0.03424339555080805
0.8440636676647784,0.7991251286200829,0.14015865386243131
0.9353542289599998,0.5181650368527143,0.10559087702370606
0.4822917573508212,0.48140660374214417,0.05391767673204926
0.2784021827391258,0.7399831443414296,0.04818575289231046
0.3336693751437434,0.4389640958981894,0.034873350671792425
0.8573044954507486,0.9598728385793204,0.1654055600470705
0.9485826334517781,0.3094590427059271,0.06717217611836601
0.5054051391168307,0.11180761952511586,0.013839430627754893
0.6130037707554703,0.2532393882932409,0.03688901475703738
0.9720260429140667,0.05587102271152433,0.013322220914364078
0.711568564861514,0.9221161156394401,0.13671130524973946
0.5420821297770193,0.6488396141222255,0.07900967217331992
0.7641598716012361,0.24205589164409233,0.043580107991320984
0.9634422751654342,0.04957157501651144,0.01173541341255003
0.988353389600059,0.11291842094080318,0.026919407804633488
0.4953404353885587,0.34278811417961996,0.04016624880225886
0.9896453117397778,0.015436335029296424,0.0037945618803742116
0.4166378740206707,0.7726223186926499,0.07287584424336414
0.7881246239300495,0.8036419563355163,0.13275888809215178
0.983112904212046,0.02059809225038467,0.005021402614868111
0.3221999549318208,0.5261748363555228,0.040080951284654734
0.7077343870925368,0.43197593039429444,0.06958030754020054
0.3729280158943968,0.31707756025806766,0.02840444475637493
0.7069141421811553,0.542556228317219,0.0854906824120894
0.4978369265414508,0.6012233760065967,0.0681993945750659
0.33984840789751924,0.9130271899723723,0.07046960085543262
0.8390962551278154,0.40845736148814016,0.0772841322222742
0.9799156751955918,0.5509159648967357,0.11713811578017451
0.9828838396693735,0.4104853003766573,0.0903255570875669
0.9291554329709282,0.15238988111493432,0.033807075722960295
0.9920936601310194,0.040542049500209454,0.009910400952605182
0.7820304660316454,0.2331827906728085,0.043006856543266164
0.9874314269905101,0.0662826600882346,0.01600066994879794
0.8021864579173509,0.5382972369838716,0.09508092226481642
0.26474509470263036,0.755872612298241,0.046876973428048446
0.146585867308952,0.8253250922683123,0.02901844713627016
0.7296022557398218,0.2191128709281889,0.037941423116172796
0.8593134468899214,0.4839306515526927,0.09199642281986922
0.8801447890589473,0.36611781692649153,0.07308485083644255
0.7228580660565777,0.26534910554807084,0.045090735405969806
0.6889957211189508,0.798330177955632,0.11749706347047893
0.8884743158652826,0.5601573096556326,0.10788993741955982
0.8981714477660637,0.07992342167652575,0.017509508390946758
0.9148041465712743,0.12537725425480603,0.027603936261167944
0.549646604400638,0.133876601227449,0.01792814415337775
0.07407896408451178,0.9894908483712951,0.017843601209486033
0.9901534113872815,0.17138990196152007,0.04031350677513196
0.25391176701515267,0.2777754200724207,0.017190143251827276
0.8312652905152654,0.6543142258022006,0.11650400747293
0.23110232134426173,0.9812773666268401,0.05270537571139879
0.9858212759476892,0.09470765318068376,0.02263071464784292
0.8645349149197213,0.4755545696833111,0.09105410731877768
0.8559430314517542,0.1050761127401051,0.021812908330621376
0.9443932272749401,0.085514732721888,0.019646410885935904
0.6855728744970778,0.4753326637135305,0.07376064442022816
0.8543071143846296,0.37678132439923184,0.07298963173652534
0.9109036370691383,0.1796478335633931,0.0388155895253332
0.9446832265664716,0.3488680938698943,0.07468931469725527
0.6774499473976491,0.6690716801880974,0.09915318650358645
0.6068657013040354,0.709983945124857,0.09481053522308543
0.8144576107796849,0.7399753736556677,0.12729209679237158
0.4634436545498423,0.3049182331220783,0.033705973335517225
0.9526154348749537,0.18429897692117964,0.04151490855729222
0.10869590776532458,0.5149743427542333,0.013700388630787416
0.7184808655594032,0.16540677989199024,0.028553796692016534
0.6050574911042034,0.06551269625335532,0.00976316626525254
0.33954228582532486,0.8052061511721276,0.06271837310822058
0.2999442378072398,0.179963709027584,0.01322550808591961
0.9431094910533964,0.8403995496382048,0.1612122417825471
0.9757187640038192,0.11405520359111072,0.02682606851982488
0.5952769516495076,0.6577082675442807,0.08702549383069919
0.1693024907699178,0.8850426782302988,0.03562508297143892
0.9236082443613989,0.07920589744998753,0.017836028141506005
0.8057006544149684,0.10364577388513885,0.020293538607754548
0.4443961747863466,0.4529085906289296,0.04714971061650384
0.9824771817397925,0.7429260272694482,0.15270106535269762
0.7058871726700123,0.1160034964722066,0.01990688639819178
0.15485745239297893,0.1786009050937399,0.006832181290641968
0.877527527867315,0.7722414796550592,0.1407780711862159
0.38541250265087573,0.32460064012272893,0.029983104487537816
0.8631684206601964,0.8060312141477479,0.14388358209101898
0.9570821618021317,0.11486181603755452,0.026504203838807375
0.7614684931790267,0.814930354536724,0.1304022663232563
0.935608927962231,0.18479115366747006,0.04090043179723502
0.897183446133767,0.13670694554728743,0.029445638392997176
0.6708010990954747,0.46243972120935933,0.07050149725070355
0.5425659625276927,0.938315528120618,0.10977085757141135
0.7783833777973755,0.6010774434970539,0.10204876706120393
0.1943683365508471,0.41880033856609966,0.01976871159758032
0.9930325875263879,0.15681870524804653,0.037169229821624974
0.9423844949293867,0.5580978644542186,0.1135039580995333
0.31140118769296715,0.6615176438070139,0.04816881678142019
0.5191199571214222,0.9304424976796658,0.10480446149718839
0.8381701504207425,0.24588538364043314,0.04825966998213839
0.7688572195139992,0.3094383386435249,0.05518756947243479
0.985911921786549,0.39107965103889714,0.08681300531530664
0.8524460832657215,0.27027173239930985,0.053585788779883514
0.7864356129827413,0.35001494942861383,0.06319072816514354
0.2975294366232921,0.9362296910896857,0.06379933849420892
0.763403817354302,0.37788421583673415,0.06598925501610234
0.5267192045611448,0.7746492087999102,0.0902925653888088
0.9746609196269992,0.04056724038965409,0.009743789401111367
0.7856120580724985,0.35865556127844017,0.06457514463394401
0.9304648189153485,0.26395939881832703,0.05693298907270805
0.8628653251782017,0.19880467868007815,0.040589284179114074
0.9755086630931479,0.34083044369327803,0.07550879940021034
0.9141591100522769,0.5585519555655108,0.11044488198860423
0.8741949887778531,0.2048450626067964,0.0422758236954498
0.8581290430893312,0.29916166813645584,0.05926481144657514
0.19730383771873455,0.8169417889126287,0.038187904353995716
0.10351403595742051,0.7536571476868373,0.0189603395519401
0.6955401414929908,0.8110101686992284,0.12009522914051508
0.676667318936844,0.6274678298535875,0.09359801504081318
0.5665602640079557,0.8400823557331749,0.10349732413184064
0.8110620398407293,0.7241634885127676,0.12444315494066328
0.8861254209139116,0.529018408139046,0.10237097186329303
0.5144053975639846,0.9640659218589636,0.10726985764371703
0.8787146316197157,0.46875420713038884,0.09124238068008934
0.8215378038964634,0.8111059664320012,0.138620458438233
0.6235675019142783,0.8652768702637043,0.11550597570559461
0.518975720888243,0.6298429326531004,0.07391082712819023
0.9775037923448272,0.046911643781830326,0.011275545042583325
0.632677068884896,0.10929626043933603,0.01687365101870773
0.8002821047035658,0.3455499211389196,0.06346585185311908
0.8508032866673664,0.7792144992475756,0.13811188177586176
0.435955536705695,0.5396525107745465,0.054580507339721904
0.6953263762471552,0.9242554505951135,0.13426385697483745
0.4607463098875807,0.9943655917187828,0.10003371114955951
0.8912848079866323,0.9222445777988902,0.1655234834962436
0.8870189418348714,0.1623095721330464,0.03434014320807651
0.9910187381088231,0.5900711134431571,0.12752778369399417
0.3033597348127967,0.7256430750639885,0.051275050326581306
0.9936925696860879,0.03200726823537059,0.007858293428048717
0.24874095760447887,0.6356775915719284,0.03750476851583646
0.48511061193664945,0.6338234437545655,0.06987765372130172
0.6492551199246385,0.14126005424666302,0.02222090917987519
0.8392230256217849,0.8437410765166251,0.14599381340699386
0.6654954033097038,0.5039245567768661,0.07572277105818788
0.9295927633962938,0.24875753375808,0.0538065922438108
0.12205803651788315,0.5785373006345037,0.017204591014656784
0.9894418723277775,0.10153658129704644,0.02430581516891054
0.9933215456852706,0.08275969282773099,0.020006259503321785
0.9948858150810461,0.03268252978838804,0.00803131489599545
0.11261562426776583,0.4718639301082916,0.013022551144684353
0.4889533868938623,0.3458251170165753,0.03999645307444335
0.904512554970468,0.195093016521028,0.04170106665269244
0.7049713544494993,0.5599506912178176,0.08770849585040773
0.7775018500153191,0.36048363983805803,0.06424379677664421
0.6922283601025547,0.5179956216857899,0.08042601181022892
0.8765842201654389,0.08270413221769922,0.017680509376588303
0.9972020093825568,0.12057689078635017,0.02904603585521417
0.6689292337032041,0.8743046179135361,0.1238685718026766
0.6807919132598563,0.9427509786006383,0.13410745635494112
0.8160070346093561,0.16902757697213527,0.032961711363830644
0.7218911864499666,0.4084590140268292,0.06731321412923373
0.9744283171453272,0.8413711617876367,0.16742878673596523
0.7932236386863838,0.05654397175707049,0.011034465225714931
0.749941945015804,0.9467556548211854,0.1461702008571388
0.804783202954019,0.00827551980767427,0.0016589788333530025
0.1580478569689891,0.2711328269133663,0.010534951891338608
0.4505487870862147,0.6469499687949831,0.06654114130320275
0.8502277861864975,0.3760728093181848,0.07255327790439275
0.8723801885663817,0.8311792684040994,0.14900052698566799
0.31844805027648626,0.8009410588841879,0.058804134390312054
0.4817568629653257,0.7879022884768859,0.08462791764183536
0.7614792445512659,0.5100560011831109,0.08646859632004589
0.8274294434571039,0.1800196906407149,0.03547360147902849
0.6549258242816415,0.46915284205052205,0.06988148877369466
0.6564265915485717,0.6748054798283133,0.09716571904208675
0.6525994840229199,0.27681943977916207,0.04260401372009235
0.0669773339579276,0.998979292711612,0.016318925900172518
0.6232976259282864,0.5730045086748835,0.08013420424907919
0.38581648140473457,0.8926425693214931,0.07749032884136205
0.6947394211943194,0.6260769020437865,0.09564048400255308
0.6302421167000525,0.37224907847998484,0.054467647236647806
0.6922259411772114,0.7186592888929085,0.10766310626488179
0.6650501222126505,0.9334943006360119,0.13037711253983517
0.023425612326133397,0.5683525356697424,0.003304105384129249
0.9951445592896527,0.01875603916787849,0.004629774888380451
0.9989529763927477,0.14116888873672462,0.03408599969081078
0.5629822160277022,0.7899033773343547,0.09750164775566082
0.7579349742536181,0.039707852222457984,0.00743821875821225
0.9383638476696874,0.5144959845408812,0.10520825628399948
0.525319976565596,0.9620187104932026,0.10906744895500928
0.7671260840176174,0.6166875455130612,0.10304388542428594
0.6679987916900398,0.9769404994876413,0.1359712448536656
0.6167310785464145,0.7890523598368528,0.10556479051454508
0.9824309805966622,0.019879363914613202,0.004843922404365673
0.02523263418178316,0.15253372347401886,0.0009582594011472633
0.7607403512875711,0.9014225540534462,0.14194740487722682
0.9966854525398608,0.10101534506725783,0.024421680826855707
0.9436633970782532,0.20276463894173394,0.045033510875741825
0.39310307991515003,0.41332092337840354,0.03850194971354009
0.1783821479424887,0.8230452964062097,0.03493493492733687
0.9889790887652228,0.022665977370189605,0.005553996370157369
0.9385273299223905,0.13901472429919487,0.031254704378791895
0.9256038260568267,0.9860838883777733,0.18081149856626144
0.7455812449090012,0.9937477758241974,0.151434962777131
0.9320950904610293,0.8214235408405995,0.1564500213155561
0.9478824983167661,0.8432822043558907,0.16245958653450243
0.9385261838210593,0.4013177413521154,0.0843120602875247
0.018585241952326224,0.6671306623451159,0.003077812438973318
0.41160517423978854,0.36682255559513,0.035908500092669
0.7723976123672079,0.6767308037429214,0.11243910070586609
0.7783343337905906,0.6111893752391062,0.10359568764184048
0.9113131651894815,0.21015624847300268,0.04505452283670852
0.6898447650038857,0.8579232850199,0.12514397640913744
0.3342992579664427,0.27422697834529647,0.022195202385476478
0.1846103386665608,0.9117524994102412,0.03979227513227121
0.45094690599062315,0.5503655693203761,0.0573585948209609
0.20968217699269717,0.9664905428517785,0.04742856889413703
0.16870889718803014,0.3144067920424717,0.012996375222885692
0.7619354927720928,0.8429948459505936,0.13428214984594056
0.05792115265269416,0.3020920366180294,0.0043371856840142995
0.058209391469625185,0.6088661044496463,0.008732706654756398
0.8308675548074522,0.2922756613688998,0.05627866828123416
0.6889410620612157,0.6239372372696741,0.09461426905559356
0.4877875771036863,0.29922759715969116,0.03477203813536971
0.7609761693423582,0.539945609476942,0.09095605088306204
0.8507134614619484,0.5827000659736606,0.10744706006403272
0.8114098758908556,0.6561332460538944,0.11431876571930703
0.19485778260015255,0.7471235650317956,0.03466159510469911
0.9470633378099349,0.8054958679281222,0.15629085106884433
0.4479667249918598,0.6808962312808442,0.06936850668535913
0.8814834159221177,0.4710605212257001,0.09188398897116377
0.9792063411338925,0.030805470551009684,0.007457225128400725
0.31488598758800534,0.8947982030827967,0.06447636215971184
0.9493022522215072,0.5736325238146749,0.1170909042050379
0.9413170230534349,0.3903082576531772,0.08241562547227672
0.6139407688602178,0.35467903721490307,0.050796635332475804
0.9767784002902036,0.651973019460405,0.13504354910506658
0.45167573298661945,0.3470284246126759,0.037206211915041455
0.656440582832951,0.9553145792212376,0.1314595777419624
0.04833629168955407,0.8919016691830425,0.010595768365909492
0.06769135564968752,0.27863302551894353,0.004672216183471349
0.9470710625518158,0.2785342977793757,0.06085412949133061
0.7672165735896831,0.42199957484726275,0.07334076196479979
0.9861640044732719,0.004077724985988684,0.0010028183674191718
0.9046507022138387,0.3089237677451262,0.06413526982644586
0.27072538732010004,0.9517540164636143,0.05935875474424539
0.45926967272859215,0.8382047782684795,0.08567689547984898
0.601372019461078,0.5351282570976041,0.07287822644704954
0.9131927713021641,0.5327158823387341,0.10584148066271491
0.7513770013851478,0.5547772393069739,0.09211036091677101
0.24374493065427896,0.41003725149675313,0.02413042505124733
0.8132410480511391,0.1222859500973316,0.02404569543679602
0.23788922428576773,0.9990736747915764,0.055066170758409555
0.3022559126975299,0.18738628154637757,0.013864558039898665
0.7213208348735629,0.3453867402935788,0.05761739868166391
0.9726532672132195,0.22287592775701984,0.05070187613105188
0.5228439242252476,0.7082814790837423,0.08275603817198536
0.6502246191235217,0.8496346403229177,0.11793132132110896
0.8226287978457046,0.7586714645683619,0.13113573885206692
0.6656240898544766,0.6039750393802741,0.08914840588357535
0.7089567588115404,0.13074783281680766,0.02246032107738079
0.5791691001200833,0.3598446831507598,0.048735770595017415
0.34614897005316786,0.8708048524974218,0.06861595335533055
0.3915659967281053,0.978133116954041,0.0853093143387322
0.8449644948562955,0.7071811457175149,0.12638390529079988
0.3804263174180287,0.16087298098539035,0.014965520552686214
0.40060713548044113,0.8785227420835923,0.07901208513167411
0.9578763889724796,0.16189543860579744,0.036890257098332366
0.9140932200927165,0.33092949552469003,0.06898408682847906
0.9572151802130885,0.15936868286018255,0.03630675374276446
0.960739586254297,0.9894634882685499,0.18808939620352355
0.9180005920965298,0.2571107762794601,0.05483755257173434
0.7212574041046126,0.7157648669151218,0.11122505374791597
0.9639083714297031,0.5058851192137332,0.10643284823735513
0.24441533234031407,0.6641113238406834,0.03845732262720857
0.6656577745719992,0.7023424722288673,0.10191775070916723
0.937835257095232,0.05208023093413272,0.011999824270100294
0.8980127192996666,0.06009648683299573,0.013237167395193865
0.7869691992675591,0.7504645765974757,0.12497541397506216
0.7879842511682102,0.7929782198838582,0.13118826531229502
0.606684144037388,0.5538289050910585,0.07580067687373335
0.1222425523809348,0.8217382528417507,0.02424608413891358
0.9743092518674172,0.6108688451669478,0.12721311945648914
0.517662654915773,0.4336895128419815,0.05224733589948558
0.4436163507142854,0.31032977376330656,0.032868712909171295
0.8880709414192899,0.7144267683506478,0.13313177807542548
0.5338456621910784,0.9021746805371167,0.10458902630379327
0.5270546435961904,0.1936189729139315,0.024641566048315328
0.7556241465066267,0.5560590232215329,0.09278562507865522
0.9873492085746561,0.7336757722912542,0.1527647483177364
0.3474888784125053,0.19887510273005216,0.016852052224339976
0.7920578566648491,0.26476400118009097,0.04906170876564535
0.6651591977161893,0.32546049770703805,0.0505089939949867
0.3325326678131447,0.514327131968698,0.04042000294074602
0.9393844090163833,0.45587167581101795,0.09460282221369476
0.6997587075946559,0.4944250427661859,0.0778888981620105
0.7192517402050594,0.6015009070719859,0.09516656977695072
0.33361281635121026,0.7866090794334314,0.0604006179645683
0.9528783600648578,0.5117568701330963,0.10630087349303222
0.10979115217883988,0.6188055532516051,0.016567030910058612
0.9905228016888024,0.11118735468105259,0.02658323031384061
0.47033601122488083,0.041316464991206336,0.004817351664625861
0.09043866599482817,0.9535037213829937,0.02090461090610177
0.7138267947828176,0.05699870570599619,0.010022366126022888
0.5060487172637422,0.8762336292039843,0.09719139085588839
0.4135090326479931,0.8376663346296803,0.07788509147773223
0.2931782624002976,0.2746881696104503,0.019568149780921012
0.6289552556058261,0.9437571408814376,0.12539698888530798
0.9947140745221864,0.07307795360165237,0.017745692534369327
0.9423569491182099,0.802601368883949,0.1549837780682864
0.3581267386464696,0.679190492627825,0.05628342982419197
0.38861954867730286,0.42665117727777524,0.03924940062662371
0.6988336324170625,0.4770535555710416,0.07531332547643918
0.05822874651293853,0.609400791109332,0.008742282572174364
0.7987672701181034,0.5034945473331963,0.08922477242191154
0.9502667831436064,0.602973432896814,0.12241244949273426
0.4809317540190295,0.8257250750716414,0.08811151365849329
0.9102586198626513,0.6532985370518111,0.12602449516784453
0.9901257301316041,0.1549001859509746,0.03658482046507189
0.9964744753475206,0.02349008974005995,0.005798138158060368
0.23841511113115257,0.24590719142004902,0.014341265203837711
0.5048596407361842,0.39724871963084596,0.047009131681627264
0.18189076029344925,0.42258888541029005,0.01869136014897211
0.36281477896821274,0.9309936936484585,0.07612770446643904
0.3649330754614865,0.6664321670456469,0.056265156437084185
0.07737588641519723,0.5664905442308023,0.010770312287356077
0.5935276483197961,0.2765346161238222,0.038905459467626566
0.9605906859771475,0.026503535653564114,0.006303323914368688
0.9596863317159722,0.7324846740780379,0.1461809378018561
0.7869147674489055,0.8610882804114026,0.14059223534842372
0.2966559693093336,0.3378243931620076,0.02419904210860318
0.9138803560074751,0.4292892445894152,0.08739954693945935
0.8994038374773462,0.5941813411703051,0.114868378990824
0.3519226731605655,0.975677933932363,0.07725214001879464
0.525130346403073,0.9278691740482684,0.10561616735934584
0.9624936600982944,0.05848247626200964,0.013797886428868422
0.3975758821357756,0.7650218200353309,0.0691945196246186
0.9109414649089479,0.1575451012991187,0.03424766201420937
0.6479361512019766,0.8270079678048513,0.1148374604023351
0.993361493028107,0.021159968460002454,0.005210516085533326
0.9412048151090955,0.21521891660028383,0.04753493638072609
0.5642808448864497,0.30786542461139454,0.041050715754580434
0.9491846917954329,0.11862700350380662,0.027123760261763736
0.9625234285296677,0.43921385470995494,0.09369815209021294
0.6207294635436653,0.6326639641470945,0.08728064549161287
0.9375930155068737,0.43280579347962944,0.09013751677836587
0.8448172881203929,0.8317959738126574,0.1450666074036576
0.32311282592793156,0.6378462590815903,0.04819553139704486
0.7823206990880809,0.9866823001504718,0.15675858430612902
0.9231393527119405,0.39731766763754617,0.08224890642779167
0.7833713242505801,0.32845619115593017,0.05935603669961111
0.9962653537927013,0.12515699040614314,0.030061638069279164
0.7333109299949013,0.1114578007254426,0.019865688075543075
0.644291997047841,0.9845734020457273,0.13274117392204798
0.10622343608255133,0.5789395339218827,0.015024334713112772
0.5782755045443755,0.8920925954476436,0.11107640639577841
0.9781102586677191,0.015080181075462606,0.0036644694898967513
