r,q,KL
0.8085296375740292,0.21120551150484906,0.04040183715059813
0.3936195827180707,0.7762458487846483,0.06950450309673667
0.6492994652646358,0.7972413245993593,0.11143101009655094
0.9389780488293552,0.171788319044921,0.03830126846608626
0.5635983175168997,0.7646337878797657,0.09474123823185143
0.6349434945982996,0.659298910640315,0.09239044199429347
0.4230467428767997,0.21198639701939867,0.021737731177919835
0.6539321303026252,0.2305423474489912,0.035870094545077114
0.8574364431407742,0.22424658417666976,0.04521225441018628
0.8830238825513749,0.4818849686915083,0.09390614611010493
0.23743918173929882,0.5648396490529687,0.032044754824464304
0.23115784010435145,0.9760863665365015,0.052453407487044836
0.9452149318049454,0.7939457167905267,0.15402157313117354
0.9430188505306331,0.11831348351995138,0.026875612756057418
0.38218418592719666,0.8129445546469998,0.07053886525765721
0.8365729536324231,0.16275510562942316,0.03256117291395358
0.9279016912405273,0.9789826330961563,0.18021796531445045
0.9775348914435553,0.35791023651800075,0.07914834651120496
0.990505704796547,0.001025921353463799,0.00025370263949601736
0.01985635521258409,0.04362992380630636,0.0002159489043171403
0.9661680264231886,0.028871525898551357,0.006899082798101312
0.9396410368865524,0.5813233404798762,0.1172781524012252
0.8765229744712536,0.5754834558808685,0.10912922750641874
0.9891186726853615,0.10175442424937028,0.02435143307846201
0.9332805506830333,0.3383926330960936,0.07182057646568923
0.9127836019664564,0.6019168927797107,0.11770920509814858
0.8672246383493349,0.04228569055329569,0.00904360688002305
0.4646132862311646,0.33999794964160024,0.0374886632966032
0.9214098768219998,0.08169986416871243,0.01834607136149207
0.7516060166911942,0.9712389049798024,0.14958373192238114
0.7967956706573888,0.5887796436386905,0.10234670847862766
0.9682032084179605,0.5076770927409894,0.10730780935939664
0.0683349330256634,0.9807495308962644,0.016342005548460246
0.7189629549222397,0.37033127147123374,0.06126237135003673
0.41054871813055416,0.6790429020654103,0.06386499295900959
0.5724715784589264,0.020625540422063226,0.002936195254227657
0.09162574038717455,0.5678408421623209,0.012756065395354064
0.98575392819983,0.7795104788250987,0.16050027010314782
0.9076660967588793,0.6032071843219621,0.11730954564862364
0.6769126183977573,0.5724158915921468,0.08623160961575999
0.9787340539293514,0.5240127801268155,0.11184479605920275
0.9970669944676429,0.20953549112544345,0.0495553669128729
0.5966360598323948,0.4312550395225914,0.059347808662780596
0.8065837577480466,0.11112654414817762,0.02172993981345885
0.9430884190936514,0.3293363839543826,0.07074739818969024
0.8969585093431944,0.8180833002357811,0.15068785734486143
0.7936993502536559,0.8167421386329415,0.13533035174490116
0.3116648167368962,0.0727210168645015,0.0056078346922221545
0.051530409416312664,0.9625776575928217,0.01216722533024145
0.5848315827759432,0.34370794442855207,0.047112595536450044
0.9743705789577227,0.1774960727246615,0.04093089682347412
0.9695285456050037,0.5197514649125259,0.10971398115920121
0.6421723108900298,0.6221285101363627,0.08865151654219398
0.9959826070543989,0.016789595586617415,0.004149704142459504
0.9548841587493304,0.28629660416617053,0.06290724193249175
0.8722843157481764,0.8136611230389796,0.14629370886893223
0.9809448253556162,0.08240794388130825,0.019668743917184935
0.44350596600379305,0.43828004730342146,0.04563848654796691
0.09190075993974985,0.8177037747448077,0.018278632225588374
0.9741423527110584,0.40873333268977347,0.08895511174202922
0.7497995095559169,0.5177497071869771,0.08640074250656472
0.021823839701681832,0.1170398834750663,0.0006361655317999748
0.918918147913115,0.8140065192501121,0.15324626170229833
0.9883237323172441,0.4978674083325121,0.10846169710197741
0.4055811231641453,0.7121600700271655,0.06600181712339155
0.6204968613636498,0.4099256071864976,0.05872920796457594
0.5835268048963348,0.9429537746552826,0.11751259929419668
0.9706072204694907,0.030949136304120658,0.007422567772734908
0.6119978799573839,0.8029399687936357,0.10649360484874798
0.6826555589734953,0.6020486252619901,0.0909224941586715
0.9944978942666297,0.04112623159693441,0.010074637942513003
0.21967296064261096,0.33239941197129835,0.017788713089631526
0.880581216950722,0.3782726447389112,0.07531978529691212
0.9616277549926275,0.1760453278088803,0.04009691920604057
0.736747459587597,0.7814660277720306,0.12218118902420985
0.833237585296774,0.8437900452639758,0.14513816430395327
0.4824801318418912,0.5551143840748605,0.061558810989261116
0.04701258825467398,0.9416213625858931,0.010876115638239146
0.9866867690414837,0.0183258193751098,0.004486007613753359
0.1599445608612897,0.8891839058918611,0.03389073855551861
0.8641072032203568,0.38975848334991364,0.07602792473046756
0.6917001992058409,0.23174012788381404,0.038023915267507674
0.6074253747936842,0.5343942272533608,0.07349787794863291
0.9688954446026576,0.9446902786527568,0.18296669255631234
0.7641598716012359,0.24205589164409233,0.04357373991082935
0.9634422751654342,0.049571575016511424,0.011739446920936609
0.9883533896000593,0.11291842094080316,0.02692599295772799
0.4953404353885586,0.34278811417961996,0.04014552322780558
0.9896453117397778,0.015436335029296427,0.0037948829788444203
0.4166378740206708,0.7726223186926502,0.07288251983866621
0.7881246239300493,0.803641956335516,0.13273160159815325
0.9831129042120462,0.020598092250384673,0.005020092347539048
0.32219995493182074,0.5261748363555228,0.040072775804468455
0.7077343870925371,0.43197593039429444,0.06956875202860299
0.12634442286505773,0.9549361640684993,0.028942512413363382
0.4548925002399824,0.4114007808673739,0.0440348572261502
0.41683274957859845,0.9396418119783942,0.08701017336024323
0.9632370598234751,0.92674869275356,0.17879228839153127
0.21109171652806555,0.7155717419428654,0.035909730839456463
0.9973865668444831,0.019462110803344146,0.004813331474088753
0.19445787887431057,0.7973993000554289,0.03680016280951123
0.35828319132035297,0.9007551884531136,0.07302016135896328
0.7960204706559894,0.5238628197795624,0.0921814354640204
0.8886920706865147,0.19716268890848362,0.04141171121787686
0.9085107461289391,0.8804914776062094,0.16199603827220416
0.1422586299670943,0.4991466418309443,0.017306220972279584
0.3173979018648764,0.7949051162030174,0.05822164210398505
0.9672760592204317,0.055172289203707654,0.01309978100191318
0.944679627105469,0.7303591821397812,0.14345231014664406
0.10618429728061386,0.7729027325200478,0.01991929328272192
0.9618981076511812,0.06646993518474574,0.01563211233662781
0.969930616122457,0.10505916153339659,0.024634033010797186
0.7247237964181465,0.39009466097852896,0.06474141755110806
0.8982929783911631,0.32608869002845986,0.06695610495943385
0.8731726079619625,0.13500759743500113,0.028351310066998557
0.817138096958318,0.07358105786436787,0.014715908781877124
0.7721335113653437,0.7355639352100828,0.12085406668494719
0.7163804212032229,0.6701868201014348,0.10438524626057394
0.9687649265801923,0.3989347623075308,0.08648398573691735
0.07202579748294426,0.5246784657023883,0.009305627175160851
0.9241765637813412,0.39543195653197705,0.0819997601212174
0.7043278575558868,0.40644725351154704,0.06549909259963987
0.7786961103516542,0.21804675574159724,0.04018941939676135
0.5255767564557544,0.8328090634501139,0.09610616316965681
0.46856469337545015,0.6681258535871235,0.07105419766767869
0.8433205418804408,0.6046506922174907,0.11014467961135135
0.7759209628298943,0.5731273797823517,0.09756567345311414
0.782759404088308,0.65563505891895,0.11075285435989832
0.7592935710760896,0.23890386684572718,0.04277400453819607
0.9950284319366018,0.46502137270741484,0.10433852627411021
1.0000520650813183,0.07780249843048825,0.019093038764860716
0.9485143278282544,0.8390888117907014,0.16187282873816605
0.922365480358197,0.01983619014128113,0.004539146772114311
0.9901652261660966,0.02240390485740985,0.005496558859790664
0.6766673189368443,0.6274678298535875,0.09358783026314749
0.5665602640079556,0.8400823557331749,0.10355014818793293
0.8110620398407297,0.7241634885127679,0.12444792711557456
0.8861254209139114,0.5290184081390459,0.10234485246937056
0.5144053975639846,0.9640659218589634,0.10728824434543963
0.8787146316197157,0.46875420713038884,0.09122004495740993
0.8215378038964635,0.811105966432001,0.13864869185833834
0.6235675019142783,0.865276870263704,0.115504451821059
0.5189757208882428,0.6298429326531003,0.07392760771495328
0.9775037923448275,0.04691164378183032,0.01127524390971947
0.9405499461084791,0.9022150797159882,0.17070744688611533
0.682625423512941,0.47715352383920623,0.07372533043847071
0.9862286514841747,0.43049627772941307,0.094821379058534
0.09931080069020594,0.7889467175443294,0.019043063448930263
0.6053258626708541,0.9841529999311213,0.12587242846254457
0.6165746933574607,0.36972579265242894,0.05300999969902957
0.7995057083792899,0.9689328693162349,0.157278283188428
0.1835652459203602,0.9290263877654195,0.04029176525451964
0.9733640221726371,0.17769258576198113,0.040965547256832505
0.6573544171227423,0.6088516168445475,0.08878665821346217
0.3985890111856501,0.32862093526506264,0.03134739888423257
0.6145409240419444,0.40849489256502286,0.05799880373919103
0.9219908235124978,0.6572509650148054,0.1282518359280685
0.4157971573911727,0.9344190167914916,0.08638716723172521
0.9064836290125408,0.2168267279618519,0.04613737625095414
0.785830479996218,0.27964428306834005,0.05127084520439539
0.850841387681658,0.19834212173931867,0.03993313158749834
0.9313795252004268,0.48425242654227985,0.0990938610498266
0.5447023857951985,0.26925773954492405,0.03493513924768015
0.1770613655737272,0.7611999123479469,0.03219354247746089
0.37311866577781794,0.4745672117057623,0.041764619995857594
0.5973505240857065,0.7117085259526297,0.09364375661700405
0.3737092545129591,0.1434757010605263,0.013142206862145053
0.8854613887004763,0.17340274022894853,0.03651901295899368
0.10809386583834196,0.76906970632413,0.020179132024179505
0.6805047085672981,0.3856489922173818,0.06042961321260911
0.7034009309281454,0.8235079742776444,0.12289066596192422
0.13380417448910423,0.9441999614382359,0.030241950258197748
0.9822501180929446,0.21007489300908339,0.04846069383147028
0.9479059298731272,0.6631780928648087,0.13257487827042028
0.9722101357597133,0.41812520347941823,0.09061095802688111
0.6595199883295768,0.5556058379575537,0.08203765649440513
0.09114867485318952,0.6937956439472476,0.015439507391166197
0.9072442333558451,0.04724166153557885,0.01055217696763825
0.8555937768815034,0.9599740866892965,0.16514873257464086
0.1404842495571643,0.558977308271709,0.019087776838837556
0.9884349295802347,0.504952715167989,0.11007802894398985
0.674832503358776,0.7842770967777778,0.11364846411453666
0.20308531262039944,0.6872688124514958,0.03329333971891723
0.05772563112572485,0.5653423303002892,0.008048245105179607
0.8620344649584409,0.7463223600913118,0.13457524718048336
0.8976975595156721,0.0635639191391969,0.013982300943650765
0.7798896345467266,0.6468760427088738,0.10905523150421466
0.8869198483735197,0.7360571428957441,0.13641116430942404
0.8138897883202185,0.39875884512794146,0.07350936876743704
0.7010068468226701,0.5071825303221236,0.07982659543627284
0.9314540777997938,0.22872062776362412,0.04983140835390569
0.7899148897026059,0.6501941808471888,0.11072211345211894
0.46984959981685587,0.9712842642006733,0.09969799675138379
0.8144662464881999,0.2987130847246813,0.056370112666848896
0.4344952912425422,0.928075511519657,0.08932078625437334
0.9626527173259661,0.43652097570616083,0.0931926672828321
0.4759445606453074,0.40969260241546834,0.04576440180144241
0.09343757408128887,0.6132452258279075,0.014022301178867403
0.38354732047077084,0.7136130654072561,0.06282610225644308
0.7991407816063019,0.6201178465663858,0.10730771847880373
0.8878960352250737,0.43296206971613616,0.08573691888326992
0.7214177762468741,0.44189808744521714,0.07228630472825548
0.4086047582920355,0.6459951134408811,0.06074458438137292
0.9149139227138323,0.9178637888673251,0.16869200207235313
0.8742012434930406,0.18479516148684866,0.03835009519017814
0.5167431496698637,0.6956239148985938,0.08056011195227676
0.3985342947745562,0.1550002548656667,0.015105843831691628
0.4319533473902192,0.6916197559832666,0.06808780235218867
0.6254845945690756,0.9586338310644201,0.12661575821235568
0.021758158242160937,0.984984987749948,0.005301975896845169
0.9075484820893172,0.6632952669932004,0.1273361209356372
0.9717745804608247,0.1635881623222369,0.0377760697452191
0.10407240207362158,0.39491064727566993,0.01010923602524131
0.933571320078056,0.2779952126449015,0.0599179704649619
0.9185458020113494,0.18756382800851995,0.040747642851365
0.6419436612621939,0.4825255739009054,0.07042467504024902
0.8406099739128924,0.9487262814172491,0.16119147457383878
0.3458555937510522,0.9611926819007389,0.07502850605241336
0.5375737413563708,0.5499498471596865,0.06744271524027394
0.2212566413641733,0.6450390852053063,0.034010090197256176
0.9126517318279279,0.07103340398235758,0.015849445151481276
0.9111972169572975,0.2513002116555291,0.053304464808839054
0.4220985132003564,0.5538208832195547,0.05424058011694525
0.5039811297471309,0.4930950888962573,0.05744744450855935
0.7658473920418359,0.42628158829944085,0.07392062350491893
0.864631991230569,0.7064186815281882,0.12884533612333762
0.5448576317369728,0.10938899288431571,0.014582268413444227
0.5411250224358369,0.5061110784929588,0.06287208893507233
0.2195763099397419,0.8036193833707028,0.04163001788051
0.6465192245923663,0.10315033120634876,0.016280601910617518
0.0232790070188496,0.2431321234958341,0.0014084898427772707
0.9967454377966017,0.10981154795851676,0.026495891068176534
0.24819022444867006,0.34643882183666547,0.020855373432495824
0.9732925222274496,0.35071413020764164,0.07732692288856591
0.6759977921165249,0.31359612122321806,0.049542884596207364
0.769441768606751,0.7362085826849922,0.12062987377397585
0.2979608990509677,0.9073890330483317,0.06208269112558149
0.0912286766270001,0.8886019451763881,0.019682721331899602
0.9629481045629774,0.948320881869942,0.18212812196601852
0.9808334463682337,0.025403921371643712,0.006169806791973796
0.7050468186260924,0.7380385851991208,0.11194620070545219
0.6646503482856175,0.6726000765684877,0.09790709345186073
0.5872640633070053,0.625187640489022,0.08213491113251864
0.1778050662335529,0.6376241879130656,0.027257659439952012
0.8989818444282605,0.3707980242325813,0.07537828271856586
0.45335083524060904,0.9267649888486018,0.09265386315806348
0.8986642764478411,0.6438651200806644,0.12304647688965023
0.7308472176862059,0.8227616132708296,0.12689122271356168
0.18824095152826184,0.4434141988273313,0.020262385991747834
0.9929847724717438,0.22723872178477678,0.05296735637903062
0.8469941495577017,0.5545847870158348,0.10246422178865004
0.9828875401885102,0.06381725610417532,0.015339508340211937
0.14930655950368732,0.8276311719925818,0.02961095415656743
0.560364676233613,0.631664399122065,0.07950908216342222
0.9550640559600244,0.18934000558562822,0.042688558654316484
0.9995615816534048,0.05671012389831919,0.01394013121979334
0.8655199910650514,0.3249567726558565,0.06448083218237124
0.9001182710035427,0.27836551859794684,0.057966879015902306
0.21164595870836167,0.3122046098145251,0.01612596481069656
0.9957461714848996,0.0020165869773706158,0.0005011623121172071
0.9761754519850929,0.031273340713844355,0.007544726958078899
0.9908274385295885,0.22776183375417333,0.052884039424331314
0.24588705742197445,0.8699960358160745,0.04989311515666042
0.36589380752800393,0.9182340841328619,0.0758008123732731
0.8393692377890893,0.28158392967132384,0.05489451935564917
0.459947995476087,0.4254235224938494,0.04592269935613576
0.9572474656281698,0.2835571324674166,0.06251118274335143
0.29023076431382694,0.6395743076383651,0.043666760457176414
1.0008241618219877,0.00032934411838481115,8.224563618483005e-05
0.8021636204466082,0.5125921827986613,0.09102854149982914
0.3669671333185274,0.6343413528308082,0.054042871981762594
0.9438094229085929,0.1940297116612576,0.04320324748117959
0.3443712271454361,0.6728223309973906,0.0537967033504079
0.9850282910683211,0.14728389285038745,0.034652372047403256
0.6519736864975769,0.5065685165811588,0.07464538395590568
0.46913728150682865,0.34200577130186494,0.038049197978904895
0.069364359961123,0.9624180281753558,0.01628100735116549
0.8223476938258933,0.519784844234988,0.09424800041808391
0.9539989667146629,0.2023611793498449,0.045412744730531036
0.8222753014318652,0.25730419990436293,0.04945177977658281
0.7544609746637374,0.5503942606016509,0.0917490229010459
0.19173945520115093,0.8482275465333354,0.03852922422656173
0.783296916645928,0.33715067647730207,0.06082483188837572
0.18898000083239938,0.9044097241658193,0.040378718578603694
0.34659109211995137,0.33827553606845057,0.028162676560738377
0.2196473262338195,0.7154172314525333,0.037281422615208365
0.9274472283922186,0.07901478134737072,0.017866965856355478
0.8184354257030101,0.416010257997944,0.07677432766821984
0.8889607448681413,0.3977447016456081,0.0795193186885039
0.11437406845104575,0.9388513021695865,0.025862336795709907
0.9254247416704112,0.30542430034919393,0.06484851151583511
0.9755743359480732,0.6089643413599691,0.12706628003146242
0.3041332795991636,0.7404666892464741,0.05237976877615309
0.7575215941331989,0.07785218615964318,0.01444229571857173
0.6564405828329511,0.9553145792212376,0.13140086250472943
0.04833629168955407,0.8919016691830426,0.01059662885625737
0.06769135564968752,0.2786330255189435,0.0046708571357126725
0.9470710625518158,0.2785342977793758,0.0608737267666865
0.7672165735896828,0.42199957484726275,0.07333395483267166
0.9861640044732717,0.004077724985988684,0.0010024060764265775
0.9046507022138388,0.30892376774512625,0.06415012458424613
0.2707253873201,0.9517540164636142,0.059347934906360894
0.4592696727285923,0.8382047782684794,0.08570948059222884
0.6013720194610781,0.535128257097604,0.07289059418574138
0.2832987103476148,0.3689931237297911,0.02521842676376156
0.6567190787260698,0.5113900218032628,0.07578120636258252
0.6898078607655943,0.6628429525167993,0.09993168665076822
0.09598852279759063,0.2753088157611292,0.006531607825404525
0.5543270950654238,0.1379680728669554,0.01862304679209208
0.9357997834302415,0.7880395945039917,0.15170356230140217
0.10055192736742491,0.6703605841024839,0.016432328121030914
0.22343180436210897,0.5123823134831602,0.027516205924503826
0.9503336405530644,0.8167364359696581,0.15867490310414242
0.7450729894700714,0.5490752688700262,0.09058640421999897
0.3858164814047344,0.8926425693214931,0.07750806466407259
0.6947394211943192,0.6260769020437865,0.09565132631816266
0.6302421167000525,0.3722490784799847,0.054454857074409446
0.6922259411772113,0.7186592888929085,0.10772186065542141
0.6650501222126505,0.9334943006360119,0.13042688382677808
0.0234256123261334,0.5683525356697425,0.003303629625938813
0.995144559289653,0.01875603916787849,0.004629040066768239
0.9989529763927476,0.14116888873672465,0.03409099870944721
0.562982216027702,0.7899033773343547,0.09749167015830014
0.7579349742536179,0.03970785222245798,0.007440163916189456
0.7823206990880807,0.986682300150472,0.15682335873545608
0.9231393527119406,0.39731766763754606,0.0822313513227968
0.78337132425058,0.3284561911559302,0.05937466471935699
0.9962653537927015,0.12515699040614314,0.030055589468155296
0.7333109299949012,0.11145780072544262,0.019876599537821234
0.644291997047841,0.9845734020457273,0.1327695638871891
0.10622343608255135,0.5789395339218827,0.015024492710692753
0.5782755045443755,0.892092595447644,0.11103812667459861
0.9781102586677188,0.015080181075462606,0.003663912142127742
0.37346738864107687,0.599698675514195,0.052111826060378605
0.03676463146435167,0.2918274031620673,0.002664318457912548
0.891794489864817,0.3013162515084041,0.06182912877023548
0.4485014863915591,0.5998436159375026,0.061819521320798605
0.9514447624191485,0.6295148490647409,0.12720004730193762
0.3886828182851425,0.18213052102307387,0.017256446909397174
0.7133304538329769,0.7805982323565068,0.11873139042090873
0.8277442801793637,0.8968086787345562,0.15183292392943673
0.7553743497080266,0.704587954675903,0.11428331315842787
1.0000406019754082,0.08013843190247737,0.019660085003485386
0.7986432109097832,0.8056675785340208,0.13450073648776384
0.3747620692652468,0.6401768085897619,0.05556481930160972
0.7566949629300094,0.2704888564544974,0.04794480478444002
0.31219445951697494,0.3018739669819621,0.02279588521163178
0.9364202472919932,0.07334206755163762,0.016770660303334933
0.9286554199412405,0.05258557112249317,0.012003771962017695
0.08637319404988561,0.8074751283544687,0.01699785759320486
0.1178192391950308,0.8133053357896827,0.02315433721049871
1.000857126418493,0.004971612459417907,0.0012405036982921858
0.8698689197899212,0.33005534409749737,0.06573408764836769
0.900070595154607,0.08908685661096247,0.019508132845031282
0.37292801589439667,0.3170775602580676,0.0284042110990805
0.7069141421811556,0.5425562283172188,0.08549770928183067
0.49783692654145084,0.6012233760065966,0.06820723913234339
0.3398484078975192,0.9130271899723721,0.07049578349801243
0.8390962551278153,0.4084573614881402,0.07726526372758262
0.9799156751955915,0.5509159648967357,0.11705744313908908
0.9828838396693733,0.41048530037665737,0.09031316411381907
0.9291554329709281,0.15238988111493434,0.033810013882819706
0.9920936601310194,0.04054204950020946,0.009908415372241764
0.7820304660316453,0.23318279067280856,0.04300718008711369
0.9354618928229321,0.5902780215959859,0.11834435370725709
0.06802806567470497,0.9838304840539331,0.0163248929588001
0.7391365236364014,0.7050858407898396,0.11212557718058855
0.8074531793075743,0.2100337655550299,0.04014012450841485
0.8279922946405418,0.4243913579890771,0.07904452713747144
0.2825995580059318,0.10374287484520117,0.0072411718169894754
0.15788539974031657,0.2848570988390775,0.011044202229428916
0.4120426508654043,0.30222693854126265,0.029855919784700365
1.0003485440183701,0.01931911042815326,0.004796729760483346
0.33629660978329423,0.8424692227762007,0.06481726801488617
0.8414000396364927,0.41522193064071145,0.07862297788313263
0.8333205345195155,0.3491478047176194,0.0665266123488568
0.6957044966665663,0.06385375314369203,0.010926877458189281
0.21814293143247554,0.4546661659115583,0.023955981966937677
0.8591360655974802,0.30145327959967755,0.059736933895344374
0.9340849842917242,0.38907675329060176,0.08160907395686962
0.31603374989882294,0.540297819333368,0.04037074350933663
0.2870815892459331,0.6835896920722179,0.04603632397685046
0.796690840472388,0.6247523771782293,0.10771916568820693
0.5403533178545087,0.7427044538885721,0.08898488528330685
0.4837720141940244,0.6074645263526672,0.06701981729792607
0.8307058056652508,0.05014129507308297,0.010258451936566954
0.16758813139809486,0.4773279527072287,0.019429983449119993
0.847867389718475,0.3295638093050687,0.06410906158730252
0.7942051790012818,0.2164856817868848,0.040679589238383974
0.9831694751113491,0.7970167327366444,0.1624267163915736
0.9280622132043841,0.42089888973959916,0.08705252886516883
0.979895878518848,0.1031831085311089,0.024440457547462376
0.12693088267385616,0.36907061855022677,0.011503558354745315
0.5718895244608923,0.9148444266975114,0.11238840693647077
0.8032992196722847,0.9382327295400346,0.15366965860363627
0.6431592564619136,0.33348289987525415,0.05008105262835878
0.8749849499673878,0.10406145375348022,0.022075135770384544
0.5241938027977371,0.45950269557182116,0.055798124573876465
0.912685953177716,0.8265539628360424,0.15434198643114033
0.3455777381457586,0.35332645011527086,0.029286397363618974
0.1664940553624624,0.6263130237839325,0.025146778687896266
0.8057607269428496,0.6109051522832144,0.10671064905350595
0.21358428042687005,0.3343472684199604,0.017398490843462944
0.08988443192420645,0.7928765716389623,0.017356757801319008
0.9395465035250665,0.9092408100135269,0.17147329991692264
0.35586774539368854,0.790972132578334,0.06445926053645243
0.6870859785106624,0.15380728780750694,0.025497767420433956
0.274030035358729,0.748991711948692,0.048000644452527705
0.8976731201304397,0.40300862274320715,0.08124060405618401
0.21600882004519775,0.9914071607390611,0.04994131203468015
0.9497784236367259,0.21160772639458297,0.047150724124211216
0.866015687894101,0.4104755828190503,0.0799237213901326
0.4318986602351207,0.9432875751055348,0.09010168434420812
0.6207711024332095,0.580203244670576,0.0807416004423548
0.19792703815172946,0.766826551894673,0.03606815912301174
0.00033692548205492117,0.9168382333656576,7.698098909407202e-05
0.4355397410319671,0.3538217142449821,0.036618925204137565
0.4218702329401794,0.7857072386313311,0.0748626929718035
0.013514342019231896,0.14671926792360154,0.000494000122734678
0.3037575401456351,0.5417285570155119,0.03896159961085641
0.9895034914174734,0.5968611609315306,0.12817580837428205
0.8175084464163312,0.7899008474120255,0.13498557506599385
0.3287459947225937,0.27863227515997396,0.02218148835554614
0.41038443807396613,0.41363351134707443,0.04014763324749089
0.9948858150810461,0.032682529788388044,0.008031425928242422
0.11261562426776585,0.4718639301082916,0.013019812536584146
0.4889533868938623,0.34582511701657515,0.03999563518246832
0.904512554970468,0.19509301652102798,0.04168998039069816
0.7049713544494993,0.5599506912178175,0.08769116302033844
0.7775018500153189,0.360483639838058,0.06428191274253209
0.6922283601025551,0.5179956216857899,0.08044085535879773
0.8765842201654389,0.08270413221769925,0.01768329163198199
0.997202009382557,0.12057689078635014,0.029039525094999054
0.6689292337032042,0.8743046179135361,0.12384895331276308
0.6479361512019766,0.8270079678048511,0.1148423163781628
0.9933614930281068,0.02115996846000245,0.005210729229437491
0.9412048151090953,0.2152189166002839,0.04752079829569835
0.5642808448864496,0.3078654246113945,0.04105100281462118
0.9491846917954331,0.11862700350380663,0.027126390032954015
0.9625234285296674,0.43921385470995494,0.09367115556731828
0.6207294635436655,0.6326639641470944,0.0873006280347074
0.9375930155068738,0.43280579347962944,0.09013075497441958
0.844817288120393,0.8317959738126575,0.14513250486177873
0.32311282592793156,0.6378462590815905,0.04819855232376495
0.9596863317159722,0.732484674078038,0.14619254285837355
0.7869147674489055,0.8610882804114027,0.14053879271552167
0.2966559693093336,0.33782439316200774,0.024197479453980847
0.9138803560074753,0.4292892445894151,0.08738405480204899
0.8994038374773464,0.5941813411703051,0.11483542868821266
0.3519226731605655,0.9756779339323629,0.07727106386478791
0.525130346403073,0.9278691740482684,0.10559814727165731
0.9624936600982942,0.058482476262009656,0.013795054293570464
0.3975758821357756,0.7650218200353309,0.06917318073946756
0.9109414649089477,0.15754510129911872,0.034256309425796265
0.6936246641032731,0.7863818362781706,0.11660517494775219
0.6783656426926906,0.6978354279006566,0.10305276069986684
0.6073786464365194,0.7208360857554207,0.09620002517454161
0.571937275381667,0.12957510791255467,0.018052787676728622
0.12640974705702201,0.6088788863997288,0.018714375706048825
0.9991989280535667,0.07134246011971544,0.01746889136676288
0.8904533361720791,0.9404176886275958,0.16815070768869017
0.9325310361870492,0.09736901934343663,0.022022847174362252
0.7938201840314413,0.4404276262021142,0.07861912285075291
0.9510602106270681,0.357336622169873,0.07688021566479059
0.9460438629502529,0.1971927359449456,0.043957072616886
0.6906866395072813,0.6720592565267874,0.10131318601264658
0.70457147854735,0.9927416277365927,0.14431112212891445
0.3159198886448972,0.20948547400649528,0.016157765990605234
0.6609436283682015,0.8538597985125332,0.12017156333094847
0.9804874898526209,0.6989107852273504,0.14438595419734288
0.7652589772836212,0.2216750275767852,0.040163233140895496
0.40395016800322914,0.18477173225526122,0.01816454175347194
0.9517794327587228,0.9541570321805132,0.1807039051472367
0.8564581356908595,0.34043752760400503,0.06664706670207009
